48909 Nabarniz,239.0,232.0,227.0,236.0,234.0,231.0,225.0, 223.0,229.0,231.0,226.0,227.0,222.0,231.0,232.0,236.0, 244.0,
48073 Ondarroa,8575.0,8687.0,8838.0,8852.0,8856.0,8921.0,8987.0, 9277.0,9435.0,9642.0,9761.0,9822.0,9845.0,9925.0,10013.0,10114.0, 10247.0,
48075 Orozko,2610.0,2613.0,2549.0,2451.0,2405.0,2409.0,2382.0, 2336.0,2302.0,2265.0,2204.0,2151.0,2101.0,2031.0,1963.0,1922.0, 1888.0,
48083 Ortuella,8410.0,8397.0,8416.0,8412.0,8435.0,8520.0,8504.0, 8618.0,8554.0,8644.0,8763.0,8784.0,8785.0,8819.0,8791.0,8778.0, 8601.0,
48072 Otxandio,1297.0,1291.0,1302.0,1277.0,1269.0,1232.0,1220.0, 1107.0,1060.0,1040.0,1025.0,1023.0,1012.0,1010.0,1016.0,1018.0, 1046.0,
48077 Plentzia,4344.0,4347.0,4314.0,4311.0,4292.0,4302.0,4146.0, 4069.0,3949.0,3895.0,3763.0,3683.0,3622.0,3556.0,3463.0,3286.0, 3117.0,
48078 Portugalete,47117.0,47233.0,47756.0,47742.0,47856.0,48105.0,48205.0, 49118.0,49788.0,50357.0,50927.0,51553.0,52111.0,52681.0,53241.0,53498.0, 54071.0,
48082 Santurtzi,46651.0,47020.0,47129.0,47076.0,47101.0,46978.0,47004.0, 47320.0,47155.0,47037.0,47160.0,47460.0,47736.0,47999.0,48515.0,48962.0, 49976.0,
48084 Sestao,28288.0,28651.0,28831.0,28959.0,29224.0,29476.0,29638.0, 30036.0,30350.0,30766.0,31527.0,32154.0,32533.0,32852.0,33288.0,33732.0, 34496.0,
48904 Sondika,4589.0,4550.0,4548.0,4533.0,4515.0,4536.0,4484.0, 4389.0,4300.0,4242.0,4142.0,4023.0,4001.0,3929.0,3854.0,3694.0, 3582.0,
48085 Sopela,13061.0,12977.0,12912.0,12693.0,12527.0,12359.0,12242.0, 11861.0,11469.0,11209.0,10894.0,10787.0,10371.0,10097.0,9917.0,9815.0, 9460.0,
48086 Sopuerta,2563.0,2575.0,2604.0,2588.0,2552.0,2504.0,2427.0, 2361.0,2308.0,2272.0,2225.0,2217.0,2229.0,2237.0,2229.0,2271.0, 2268.0,
48076 Sukarrieta,355.0,360.0,357.0,354.0,352.0,350.0,345.0, 354.0,355.0,360.0,330.0,322.0,317.0,313.0,329.0,330.0, 314.0,
48087 Trucios-Turtzioz,525.0,535.0,538.0,537.0,542.0,532.0,546.0, 524.0,524.0,530.0,521.0,528.0,537.0,546.0,544.0,530.0, 534.0,
48088 Ubide,180.0,176.0,184.0,184.0,167.0,161.0,158.0, 157.0,159.0,161.0,171.0,168.0,168.0,171.0,168.0,163.0, 161.0,
48065 Ugao-Miraballes,4085.0,4094.0,4059.0,4059.0,4050.0,4029.0,4014.0, 4035.0,4060.0,4079.0,4099.0,4097.0,4120.0,4122.0,4158.0,4150.0, 4173.0,
48089 Urduliz,3930.0,3770.0,3631.0,3571.0,3422.0,3338.0,3300.0, 3139.0,3241.0,3176.0,3161.0,3146.0,3094.0,2999.0,2923.0,2825.0, 2787.0,
48074 Urduña/Orduña,4216.0,4246.0,4237.0,4259.0,4258.0,4220.0,4197.0, 4096.0,4057.0,4038.0,3991.0,3972.0,3919.0,3916.0,3876.0,3882.0, 3963.0,
48080 Valle de Trápaga-Trapagaran,12129.0,12100.0,12189.0,12224.0,12317.0,12353.0,12402.0, 12508.0,12580.0,12605.0,12686.0,12697.0,12586.0,12450.0,12609.0,12673.0, 12855.0,
48095 Zaldibar,3062.0,3042.0,3062.0,3038.0,3041.0,3014.0,2931.0, 2876.0,2875.0,2894.0,2874.0,2890.0,2879.0,2896.0,2897.0,2944.0, 3050.0,
48096 Zalla,8481.0,8511.0,8442.0,8258.0,8176.0,8186.0,8178.0, 8010.0,7973.0,7919.0,7888.0,7799.0,7740.0,7725.0,7640.0,7582.0, 7518.0,
48905 Zamudio,3263.0,3272.0,3281.0,3248.0,3232.0,3203.0,3227.0, 3192.0,3176.0,3149.0,3101.0,3045.0,2898.0,2900.0,2953.0,2953.0, 3053.0,
48097 Zaratamo,1652.0,1650.0,1663.0,1666.0,1709.0,1735.0,1741.0, 1651.0,1624.0,1647.0,1651.0,1674.0,1695.0,1662.0,1649.0,1614.0, 1597.0,
48024 Zeanuri,1269.0,1290.0,1312.0,1297.0,1302.0,1330.0,1317.0, 1242.0,1203.0,1155.0,1144.0,1152.0,1156.0,1154.0,1173.0,1160.0, 1135.0,
48025 Zeberio,1085.0,1084.0,1075.0,1063.0,1060.0,1054.0,1072.0, 1050.0,1027.0,1025.0,1016.0,992.0,961.0,959.0,930.0,929.0, 899.0,
48913 Zierbena,1498.0,1479.0,1461.0,1440.0,1398.0,1382.0,1351.0, 1283.0,1283.0,1265.0,1244.0,1207.0,1177.0,1206.0,1180.0,1170.0, 1148.0,
48915 Ziortza-Bolibar,434.0,429.0,418.0,410.0,408.0,396.0,395.0, 383.0,          
Notas:
